matrícula,período,disciplina,créditos,turma,grau,sit.final,professor 
0811377,20091,HCV1283,4,IAG,7,AP,Ahmed Hoang
0811377,20091,AHR1808,4,CLF,8.8,AP,Jordan Dixon Jr
0811377,20092,OJL1559,2,GCW,,NC,Diarra Cabello
0811377,20092,TBA1383,4,JWX,6.2,AP,Jacob Shepard
0811377,20092,DAN1561,4,IAG,5.6,AP,Alec Edwards
0811377,20092,OGJ1002,4,IAG,6.7,AP,Jenny Donnel
0811377,20092,RXL1676,4,IAG,6,AP,Angel Ramirez-Ramirez
0811377,20092,AKJ1977,4,SHL,,CL,Roman Asakawa
0811377,20101,FTT1655,4,IAG,6.2,AP,Ryan Kascak
0811377,20101,ZAB1614,4,IAG,2.8,RM,Alejandro Pan
0811377,20101,EFJ1215,4,IAG,6.8,AP,Jenny Donnel
0811377,20101,IMT1945,4,IAG,7.5,AP,Alec Edwards
0811377,20101,AKJ1977,4,GGR,,CL,Hannah Davis
0811377,20102,VRY1444,4,POP,10,AP,Rebecca Brown
0811377,20102,OOR1975,4,IAG,5.2,AP,Remy Mutagamba
0811377,20102,ZAB1614,4,IAG,5,AP,Alejandro Pan
0811377,20102,AKJ1977,4,UFI,1.2,RM,Vincent Ospina
0811377,20111,AOR1164,2,MQY,,CD,Edwin Shea
0811377,20111,CLS1569,4,IAG,8.3,AP,Janet Mayo
0811377,20111,GCZ1049,4,IAG,6.3,AP,Ahmed Chavez
0811377,20111,QBY1274,4,IAG,7.9,AP,Micah Cortez Ballesteros
0811377,20111,GWN1997,4,IAG,7.7,AP,Ahmed Chavez
0811377,20111,OUT1489,4,IAG,2.1,RM,Marina-Ashley Greene
0811377,20112,AOR1164,2,XPW,8.7,AP,Emily Grady
0811377,20112,AFE1114,4,IAG,7,AP,Carsen Williams
0811377,20112,ZKO1742,4,IAG,7.2,AP,Carsen Williams
0811377,20112,IDF1211,4,IAG,8.5,AP,Shianne Mcmillan
0811377,20112,TBN1198,4,IAG,8,AP,Animoan Brown
0811377,20112,OUT1489,4,CLF,1.4,RM,Berea Rojas-Dominquez
0811377,20112,NTT1528,2,IAG,,CL,Dana Martizna
0811377,20112,VJU1267,4,EFF,7.8,AP,Anastasia Ozeta
0811377,20121,LMU1326,2,SQE,,CL,Les Nguyen
0811377,20121,ATZ1234,4,VKK,,CL,Dae Vondrae Lee
0811377,20121,XTE1459,2,SJU,,CL,Brittney Medina
0811377,20121,QGQ1106,4,IAG,,CL,Samantha Garcia
0811377,20121,NOS1910,5,IAG,,CL,Shianne Mcmillan
0811377,20121,LKZ1904,4,IAG,6.4,AP,Alexus Duron
0811377,20121,PYL1867,3,IAG,,CL,Jourdayn Birch
0811377,20121,QED1485,4,IAG,,CD,Jourdayn Birch
0811377,20121,KQQ1804,4,STN,,CL,Anastasia Ozeta
0811377,20122,TFL1187,4,IAG,2.7,RM,Samantha Garcia
0811377,20122,LQQ1121,4,IAG,,CD,Zacharis Jun
0811377,20122,PSW1036,4,IAG,8.3,AP,Saul Kawamura
0811377,20122,RHY1360,4,IAG,2.8,RM,Vincent Diaz Daughtry
0811377,20122,QKR1437,2,FZD,9.3,AP,Anthony Fischer
0811377,20122,CQL1043,4,IAG,1.6,RM,Dana Martizna
0811789,20081,YJL1484,4,FZD,2.2,RM,Grace Adams
0811789,20081,HWA1306,4,NA,,CT,NA
0811789,20081,QNI1752,4,NA,,CT,NA
0811789,20081,VRY1444,4,NA,,CT,NA
0811789,20081,AOR1164,2,NA,,CT,NA
0811789,20081,LMU1326,2,NA,,CT,NA
0811789,20081,TTE1357,7,NA,,CT,NA
0811789,20081,SQG1773,7,NA,,CT,NA
0811789,20081,LZC1281,4,NA,,CT,NA
0811789,20081,VSG1332,4,NA,,CT,NA
0811789,20081,ILG1261,4,NA,,CT,NA
0811789,20081,MKK1957,4,LXF,,CT,Desmond Yang
0811789,20081,LBG1213,4,NA,,CT,NA
0811789,20081,GUO1361,2,NA,,CT,NA
0811789,20081,HOW1491,2,IAG,6.1,AP,Priscilla Zamora
0811789,20081,HCV1283,4,CLF,0,RM,Jenny Donnel
0811789,20081,RXL1676,4,IAG,3.4,RM,Angel Ramirez-Ramirez
0811789,20081,PBJ1031,4,IAG,,CL,Jaime Smrekar
0811789,20081,PBJ1031,4,CLF,,CA,Marilyn Venzor
0811789,20081,LLX1619,5,NA,,CA,NA
0811789,20081,CPI1026,4,NA,,CA,NA
0811789,20081,DOI1181,4,NA,,CT,NA
0811789,20081,GLJ1776,6,SHL,,CT,Andrea Otero
0811789,20081,OBK1818,4,NA,,CT,NA
0811789,20081,AKJ1977,4,TPC,,CT,Roman Asakawa
0811789,20081,DZV1691,3,NA,,CT,NA
0811789,20081,CQL1043,4,NA,,CA,NA
0811789,20081,HBF1988,4,NA,,CT,NA
0811789,20082,GOZ1785,4,CLF,2.4,RM,Ryan Kascak
0811789,20082,DAN1561,4,IAG,,CL,Ahmed Hoang
0811789,20082,HCV1283,4,IAG,2,RM,Ahmed Hoang
0811789,20082,ZAB1614,4,IAG,,CL,Alejandro Pan
0811789,20091,YJL1484,4,FZD,,AT,Grace Adams
0811789,20091,PBJ1031,4,CLF,,AT,Kokenia Zapata Figueroa
0811789,20091,ZAB1614,4,CLF,,AT,Berea Rojas-Dominquez
0811183,20081,YJL1484,4,FZD,,AT,Grace Adams
0811183,20081,MKK1957,4,LXF,,AT,Desmond Yang
0811183,20081,PBJ1031,4,CLF,,AT,Marilyn Venzor
0811183,20081,GLJ1776,6,SHL,,LT,Andrea Otero
0811183,20081,AKJ1977,4,TPC,,AT,Roman Asakawa
0811302,20081,PUC1929,8,DYN,9.3,AP,David Gist
0811302,20081,WHO1902,4,DYN,0,RF,Briana Carbajal Clark
0811302,20081,NHV1035,4,BYF,6,AP,Matthew Wanberg
0811302,20081,KCG1479,4,LGT,9.3,AP,Sergio Mcneal
0811302,20081,YHL1620,4,DYN,9.3,AP,Jourdayn Birch
0811302,20082,YAG1059,8,DYN,,CL,Martin Bruce
0811302,20082,GXK1755,4,IMX,,CL,Quinten Caraway
0811302,20082,NBA1697,2,ZOD,,CL,Dillon Miller
0811302,20082,PEC1795,4,DYN,0,RM,Unikka Arana
0811302,20082,ASF1626,4,BYF,,CL,Silvano Boon
0811302,20091,LUF1736,8,DYN,8.8,AP,Giovanni Kim
0811302,20091,ZUP1734,4,DYN,,CL,Giovanni Kim
0811302,20091,THJ1404,4,STN,7.8,AP,Giovanni Kim
0811302,20091,QCJ1161,4,HCL,7,AP,Autumn Russell
0811302,20092,YAG1059,8,DYN,,AT,Stephanie Howard
0811302,20092,QWA1060,8,DYN,,AT,Brandon Thapa
0811302,20092,XVJ1544,4,DYN,,LT,Gustavo Davis
0811302,20092,DDN1829,4,BYF,,LT,Isaac Nealey
0811302,20092,VJU1267,4,QBM,,LT,Kristiana Saldivar
0811302,20101,BGL1947,8,DYN,,AT,Brandon Thapa
0811302,20101,CYK1255,4,VUZ,,AT,Chang Gorski
0811302,20101,XUD1435,4,DYN,,LT,Nicolas Meyers
0811302,20101,XJR1494,4,BYF,,AT,Skylar Wilson
0811302,20111,YRU1037,4,CLF,0,RM,Desmond Yang
0811302,20111,GUO1361,2,CLF,0,RM,Ahmed Hoang
0811302,20111,GOZ1785,4,CLF,0,RM,Cody Robinson
0811302,20111,PBJ1031,4,CLF,,CL,Kokenia Zapata Figueroa
0811302,20111,GLJ1776,6,UFI,,CL,Omar Mathe
0811302,20112,YRU1037,4,IAG,,CL,Janet Mayo
0811302,20112,GUO1361,2,CLF,,CL,Ahmed Hoang
0811302,20112,LJU1802,4,DYN,0,RM,James Bogart
0811302,20112,QQB1190,6,QBM,,CL,Tony Gonzales
0811302,20112,VJU1267,4,RQZ,,CL,Kristiana Saldivar
0811765,20081,KIU1613,4,QFI,0.5,RM,Jocelyn Gutierrez
0811765,20081,OPG1830,2,QFI,5,AP,Aaliyah Plascencia
0811765,20081,MKK1957,4,YZA,5.3,AP,Brooke Gilbert
0811765,20081,PBJ1031,4,IAG,5.5,AP,Jaime Smrekar
0811765,20081,GLJ1776,6,BAX,0.2,RM,Briana Taylor
0811765,20081,AKJ1977,4,VWA,,CL,William Gutierrez
0811765,20082,QNI1752,4,POP,,CL,Danielle Macias
0811765,20082,LBG1213,4,BFR,2.6,RM,Giovanni Kim
0811765,20082,GUO1361,2,IAG,0.5,RM,Ahmed Hoang
0811765,20082,GOZ1785,4,CLF,,CL,Ryan Kascak
0811765,20082,HOW1491,2,IAG,5.2,AP,Priscilla Zamora
0811765,20082,GLJ1776,6,XOG,,CL,Briana Taylor
0811765,20091,KIU1613,4,UFI,,CL,Jo'Vonte Miyagi
0811765,20091,LBG1213,4,SCP,4.4,RM,Janet Mayo
0811765,20091,GOZ1785,4,CLF,0.2,RM,Ryan Kascak
0811765,20091,AHR1808,4,CLF,,CL,Jordan Dixon Jr
0811765,20091,ZAB1614,4,IAG,,CL,Marina-Ashley Greene
0811765,20092,YJL1484,4,FZD,5,AP,Grace Adams
0811765,20092,QNI1752,4,XPW,10,AP,Felicia Charles
0811765,20092,LCG1141,4,IAG,6.1,AP,Ahmed Hoang
0811765,20092,AHR1808,4,CLF,5.7,AP,Jordan Dixon Jr
0811765,20092,ZAB1614,4,CLF,,CL,Berea Rojas-Dominquez
0811765,20101,VRY1444,4,CGY,7.2,AP,Brandy Aragon
0811765,20101,LBG1213,4,SCP,6.8,AP,Maria Lopez
0811765,20101,QBY1274,4,IAG,5,AP,Brooke Gilbert
0811765,20101,TFL1187,4,IAG,5.1,AP,Samantha Garcia
0811765,20101,NTT1528,2,CLF,,CD,Dana Martizna
0811765,20102,CAB1609,4,FZD,5.2,AP,Grace Adams
0811765,20102,TZF1949,4,FZD,5,AP,Grace Adams
0811765,20102,TBA1383,4,QXY,,CJ,Elizabeth Olson
0811765,20102,TBA1383,4,WZZ,7.3,AP,Joshua Walker
0811765,20102,GUO1361,2,CLF,3.6,RM,Ahmed Hoang
0811765,20102,QGQ1106,4,IAG,8.2,AP,Samantha Garcia
0811765,20111,AOR1164,2,KOE,9.4,AP,Edwin Shea
0811765,20111,VSG1332,4,RPQ,,CD,Joshua Walker
0811765,20111,GUO1361,2,CLF,6.4,AP,Ahmed Hoang
0811765,20111,GOZ1785,4,WZI,5.1,AP,William Bailey
0811765,20111,DAN1561,4,CLF,,CL,Darlene Salazar
0811765,20111,CSH1051,4,DYN,,CJ,Myles Krishnan
0811765,20112,DAN1561,4,IAG,,CD,Kenneth Abeyta
0811765,20112,DAN1561,4,CLF,3.3,RM,Darlene Salazar
0811765,20112,HCV1283,4,IAG,,CL,Sydnei Chavez
0811765,20112,FTT1655,4,CLF,,CL,Ryan Kascak
0811765,20112,CSH1051,4,EFF,5.5,AP,Colin Vigil
0811765,20121,DAN1561,4,CLF,5,AP,Mariah Bills
0811765,20121,FTT1655,4,CLF,4.6,RM,Aidan Moua
0811765,20121,NTT1528,2,IAG,6.2,AP,Dana Martizna
0811765,20122,LMU1326,2,SQE,5.5,AP,Les Nguyen
0811765,20122,NKK1243,3,HAY,7,AP,Remy Mutagamba
0811765,20122,RXL1676,4,CLF,7.2,AP,Alicia Caballero
0811765,20122,OYT1041,4,IAG,6.1,AP,Remy Mutagamba
0811765,20122,FTT1655,4,CLF,5.8,AP,William Bailey
0811765,20131,GCZ1049,4,IAG,0.9,RM,Ahmed Chavez
0811765,20131,GWN1997,4,IAG,6.7,AP,Manuel Tat
0811765,20131,NOS1910,5,IAG,7.5,AP,Shianne Mcmillan
0811765,20132,RUX1384,4,NUB,7.7,AP,Brendan Belgrave
0811765,20132,GCZ1049,4,IAG,2.1,RM,Ahmed Chavez
0811765,20132,TBN1198,4,IAG,8.6,AP,Animoan Brown
0811765,20132,EFJ1215,4,IAG,6.4,AP,Janet Mayo
0813816,20081,YJL1484,4,FZD,3.7,RM,Grace Adams
0813816,20081,MKK1957,4,LXF,0.3,RM,Desmond Yang
0813816,20081,PBJ1031,4,CLF,5.4,AP,Marilyn Venzor
0813816,20081,GLJ1776,6,SHL,0.1,RM,Andrea Otero
0813816,20081,AKJ1977,4,TPC,,CL,Roman Asakawa
0813816,20082,YMO1184,2,SKX,,CP,Franklin Van
0813816,20082,GUO1361,2,IAG,0.6,RM,Ahmed Hoang
0813816,20082,GOZ1785,4,CLF,0.6,RM,Ryan Kascak
0813816,20082,LCG1141,4,IAG,3.9,RM,Desiree Pruitt
0813816,20082,GLJ1776,6,YZA,0,RM,Briana Taylor
0813816,20091,YJL1484,4,FZD,0.7,RM,Grace Adams
0813816,20091,MKK1957,4,LXF,1.6,RM,Luz Hernandez
0813816,20091,GUO1361,2,IAG,0.1,RM,Ahmed Hoang
0813816,20091,GUO1361,2,CLF,,CD,Ahmed Hoang
0813816,20091,GOZ1785,4,IAG,,CD,Cody Robinson
0813816,20091,GOZ1785,4,CLF,0.3,RM,Ryan Kascak
0813816,20091,GLJ1776,6,UFI,,CL,Kiearra Madera
0813816,20092,YJL1484,4,FZD,0,RM,Grace Adams
0813816,20092,QNI1752,4,SPM,0,RF,Breana Trejo
0813816,20092,LCG1141,4,IAG,0,RF,Ahmed Hoang
0813816,20102,YJL1484,4,FZD,7.3,AP,Grace Adams
0813816,20102,QNI1752,4,AHE,0,RF,Leslye Rodriguez
0813816,20102,HOW1491,2,CLF,0,RM,Janet Mayo
0813816,20102,LCG1141,4,IAG,2.6,RM,Ahmed Hoang
0813816,20111,YRU1037,4,CLF,1.2,RM,Desmond Yang
0813816,20111,GUO1361,2,CLF,2.5,RM,Ahmed Hoang
0813816,20111,GOZ1785,4,CLF,,CL,Cody Robinson
0813816,20111,HOW1491,2,CLF,3.5,RM,Janet Mayo
0813816,20111,LLX1619,5,IAG,2.3,RM,Dana Martizna
0813816,20112,TZF1949,4,FZD,0,RM,Grace Adams
0813816,20112,YRU1037,4,CLF,1.3,RM,Desmond Yang
0813816,20112,GUO1361,2,IAG,0,RM,Ahmed Hoang
0813816,20112,GOZ1785,4,CLF,0.7,RM,Giovanni Kim
0813816,20121,CAB1609,4,FZD,0,RM,Grace Adams
0813816,20121,YRU1037,4,CLF,0,RM,Desmond Yang
0813816,20121,HOW1491,2,IAG,1.1,RM,Janet Mayo
0813816,20121,ZAB1614,4,CLF,0,RM,Desirae Johnson
0813410,20081,YJL1484,4,FZD,6.2,AP,Grace Adams
0813410,20081,MKK1957,4,LXF,6.4,AP,Desmond Yang
0813410,20081,PBJ1031,4,CLF,9.2,AP,Marilyn Venzor
0813410,20081,GLJ1776,6,SHL,5.7,AP,Andrea Otero
0813410,20081,AKJ1977,4,TPC,1.2,RM,Roman Asakawa
0813410,20082,CAB1609,4,FZD,6.8,AP,Grace Adams
0813410,20082,LBG1213,4,BAX,5.8,AP,Sonia Gonzales
0813410,20082,GOZ1785,4,IAG,7.1,AP,Cody Robinson
0813410,20082,LCG1141,4,IAG,6.1,AP,Desiree Pruitt
0813410,20082,OBK1818,4,BAX,,CL,Pedro Baliga
0813410,20091,TZF1949,4,FZD,,CJ,Grace Adams
0813410,20091,TZF1949,4,VKA,6.1,AP,Grace Adams
0813410,20091,DAN1561,4,WZI,3.9,RM,Jaime Smrekar
0813410,20091,HOW1491,2,IAG,,CJ,Janet Mayo
0813410,20091,HCV1283,4,IAG,,CJ,Ahmed Hoang
0813410,20091,HCV1283,4,CLF,2.4,RM,Sydnei Chavez
0813410,20091,OBK1818,4,BAX,,CJ,Yihang Unruh
0813410,20091,OBK1818,4,SHL,4.5,RM,Patrick White
0813410,20092,QNI1752,4,HFF,7.8,AP,Jacob Shepard
0813410,20092,HCV1283,4,CLF,6.8,AP,Ivan Hoang
0813410,20092,RXL1676,4,IAG,5.7,AP,Angel Ramirez-Ramirez
0813410,20092,AHR1808,4,CLF,8,AP,Jordan Dixon Jr
0813410,20092,OBK1818,4,HLB,7.1,AP,Giovanni Kim
0813410,20092,AKJ1977,4,UFI,,CL,Roman Asakawa
0813410,20101,VRY1444,4,SPM,7.5,AP,Alex Patterson
0813410,20101,GUO1361,2,CLF,6.5,AP,Ahmed Hoang
0813410,20101,DAN1561,4,IAG,7.4,AP,Mariah Bills
0813410,20101,HOW1491,2,CLF,0,RM,Janet Mayo
0813410,20101,QBY1274,4,IAG,4.2,RM,Brooke Gilbert
0813410,20101,ZAB1614,4,CLF,5.7,AP,Matthew Thesz
0813410,20101,EFJ1215,4,IAG,6.7,AP,Jenny Donnel
0813410,20102,AOR1164,2,SSN,8.7,AP,Jung Johnston
0813410,20102,HOW1491,2,IAG,7.5,AP,Janet Mayo
0813410,20102,GWN1997,4,IAG,9.2,AP,Manuel Tat
0813410,20102,OOR1975,4,IAG,5.3,AP,Remy Mutagamba
0813410,20102,FTT1655,4,CLF,6.3,AP,William Bailey
0813410,20102,OUT1489,4,IAG,,CL,Matthew Thesz
0813410,20111,OGJ1002,4,IAG,6.5,AP,Ahmed Hoang
0813410,20111,NOS1910,5,IAG,10,AP,Shianne Mcmillan
0813410,20111,LKZ1904,4,IAG,7,AP,Alexus Duron
0813410,20111,HNV1490,4,VWE,8.3,AP,Collin Olguin
0813410,20111,QQB1190,6,QBM,8.8,AP,Alexyss Romero
0813410,20112,LMU1326,2,FDO,8.3,AP,Les Nguyen
0813410,20112,CLS1569,4,IAG,7.6,AP,Janet Mayo
0813410,20112,AFE1114,4,IAG,6.7,AP,Carsen Williams
0813410,20112,OUT1489,4,IAG,5.5,AP,Alejandro Pan
0813410,20112,QKR1437,2,FZD,10,AP,Anthony Fischer
0813410,20112,KLA1604,6,DYN,,CD,Tony Gonzales
0813410,20121,LOU1757,4,ISQ,,CL,Eileen Killen
0813410,20121,ZKO1742,4,IAG,5.2,AP,Carsen Williams
0813410,20121,GCZ1049,4,IAG,6.9,AP,Ahmed Chavez
0813410,20121,TBN1198,4,IAG,7.2,AP,Animoan Brown
0813410,20121,PSW1036,4,IAG,10,AP,Saul Kawamura
0813410,20121,RLK1651,2,IAG,,CA,Rhaeanna Bustos-Luevano
0813410,20121,RLK1651,2,CGC,10,AP,Saul Kawamura
0813410,20121,AKJ1977,4,UFI,5.2,AP,Stephanie Hughes
0813410,20122,LOU1757,4,ISQ,5,AP,Eileen Killen
0813410,20122,TBA1383,4,QXY,3.4,RM,Sheyla Ramirez Benzor
0813410,20122,RHY1360,4,IAG,6.9,AP,Vincent Diaz Daughtry
0813410,20122,GLR1893,2,IAG,,CA,Rhaeanna Bustos-Luevano
0813410,20122,GLR1893,2,TTR,10,AP,Saul Kawamura
0813410,20122,KLA1604,6,STN,8.4,AP,Alexyss Romero
0813410,20131,TBA1383,4,QXY,,CL,Sheyla Ramirez Benzor
0813410,20131,TZJ1993,1,IAG,10,AP,Savannah Lopez Susano
0813410,20131,IDF1211,4,IAG,,CD,Shianne Mcmillan
0813410,20131,XHX1371,1,IAG,,CP,Manuel Dang
0813410,20131,GLR1893,2,IAG,,CA,Rhaeanna Bustos-Luevano
0813410,20131,PGM1838,4,OYQ,7.3,AP,Anne Diaz
0813410,20132,AGB1488,4,TQA,7.9,AP,Brittany Tyler
0813410,20132,UML1790,2,HAT,6.3,AP,Dae Vondrae Lee
0813410,20132,TBA1383,4,PAZ,8,AP,Chelsea Long
0813410,20132,IDF1211,4,IAG,7,AP,Shianne Mcmillan
0813410,20132,QUT1986,4,IAG,6,AP,Alexander Bartelt
0813410,20132,QED1485,4,IAG,0,RF,Jourdayn Birch
0813410,20132,WPB1428,6,DYN,6,AP,Gabriel Smith
0821 NA,20082,PDP1596,2,SSC,9.5,AP,Leila Salazar
0821 NA,20082,VRL1694,4,VSQ,5.1,AP,Elijah Listiadji
0821 NA,20082,OBS1959,6,VSQ,4.1,RM,Isaiah Lark
0821 NA,20082,OKQ1453,2,VSQ,7.5,AP,John Lofton
0821 NA,20082,DWU1433,4,QGI,4.7,RM,D'Ambara Santos
0821 NA,20091,QNI1752,4,QGN,9,AP,Danielle Macias
0821 NA,20091,NNO1640,2,SCP,7.9,AP,Christine Williams
0821 NA,20091,MKK1957,4,SSC,8.1,AP,Luz Hernandez
0821 NA,20091,PDX1840,2,AIU,,CD,Jamila Rosales
0821 NA,20091,OBS1959,6,UKE,5.9,AP,Kayleigh Cordova
0821 NA,20091,DWU1433,4,BAX,5.8,AP,Adrienne Reyes-Hernandez
0821 NA,20092,TBA1383,4,PJF,8.8,AP,Jacob Shepard
0821 NA,20092,CZQ1472,4,UPY,3.9,RM,Adina Estes
0821 NA,20092,XGC1837,2,AIU,5,AP,Jocelyn Gutierrez
0821 NA,20092,XGC1837,2,UPY,,CD,Aaliyah Plascencia
0821 NA,20092,LBG1213,4,QFI,,CD,Sonia Gonzales
0821 NA,20092,LBG1213,4,SHL,5.3,AP,Maria Lopez
0821 NA,20092,RLR1915,6,UPY,2.9,RM,Alsunbayar Martinez
0821 NA,20101,CZQ1472,4,UPY,6.5,AP,Adina Estes
0821 NA,20101,GOZ1785,4,IAG,5.1,AP,Ryan Kascak
0821 NA,20101,HOW1491,2,IAG,7,AP,Janet Mayo
0821 NA,20101,HCV1283,4,IAG,6.1,AP,Ahmed Hoang
0821 NA,20101,RLR1915,6,QFI,6.1,AP,Alsunbayar Martinez
0821 NA,20101,AKJ1977,4,SCP,,CL,Ruby Willingham
0821 NA,20101,AKJ1977,4,VWA,,CD,Roman Asakawa
0821 NA,20102,VRY1444,4,TYQ,10,AP,Cameron Fisher
0821 NA,20102,XFW1558,4,SCP,5,AP,Joanne Stewart III
0821 NA,20102,ODX1244,2,SHL,,CD,Aaliyah Plascencia
0821 NA,20102,ODX1244,2,SSC,8.6,AP,Valerie Ford
0821 NA,20102,DAN1561,4,IAG,5.5,AP,Jaime Smrekar
0821 NA,20102,OBK1818,4,XOG,5.4,AP,Lan Clark
0821 NA,20102,AKJ1977,4,UPY,5.1,AP,Malcolm Clarin
0821 NA,20111,AOR1164,2,QUL,,CD,Edwin Shea
0821 NA,20111,GDQ1501,2,BFR,5.4,AP,Cierra Orona
0821 NA,20111,AMP1538,4,BFR,3.5,RM,Adina Estes
0821 NA,20111,QSJ1299,2,UPY,9.3,AP,Marlyn Lopez
0821 NA,20111,OGJ1002,4,IAG,,CL,Ahmed Hoang
0821 NA,20111,RXL1676,4,IAG,8.4,AP,Angel Ramirez-Ramirez
0821 NA,20111,AXF1492,4,IAG,8.2,AP,Sydney Escalante
0821 NA,20112,YLN1319,2,OOI,8,AP,Jelani Zavala
0821 NA,20112,AMP1538,4,YZA,4.5,RM,Pedro Baliga
0821 NA,20112,AHR1808,4,IAG,7.6,AP,Brooke Gilbert
0821 NA,20112,DOI1181,4,BAX,1.8,RM,Lawrence Oh
0821 NA,20121,YJL1484,4,FZD,9.9,AP,Grace Adams
0821 NA,20121,TZF1949,4,FZD,7.4,AP,Grace Adams
0821 NA,20121,AOR1164,2,OLC,10,AP,Giovany Hornbuckle
0821 NA,20121,PBJ1031,4,IAG,,CD,Gerardo Nguyen
0821 NA,20121,FTT1655,4,CLF,6.2,AP,Aidan Moua
0821 NA,20121,QKR1437,2,FZD,9,AP,Anthony Fischer
0821 NA,20122,CAB1609,4,FZD,9.4,AP,Grace Adams
0821 NA,20122,LOU1757,4,SJU,4.3,RM,Eileen Killen
0821 NA,20122,GUO1361,2,CLF,7.6,AP,Ahmed Hoang
0821 NA,20122,OGJ1002,4,IAG,8.3,AP,Ahmed Hoang
0821 NA,20122,PBJ1031,4,CLF,8.1,AP,Dongyoung Arroyo
0821 NA,20122,ZAB1614,4,CLF,7.5,AP,Desirae Johnson
0821 NA,20131,LMU1326,2,SQE,8.3,AP,Les Nguyen
0821 NA,20131,LOU1757,4,ISQ,6.6,AP,Erin Ortiz Lopez
0821 NA,20131,ZKO1742,4,IAG,7,AP,Carsen Williams
0821 NA,20131,GWN1997,4,IAG,9.4,AP,Manuel Tat
0821 NA,20131,IDF1211,4,IAG,10,AP,Shianne Mcmillan
0821 NA,20131,EFJ1215,4,IAG,8,AP,Janet Mayo
0821 NA,20131,OUT1489,4,CLF,5.5,AP,Berea Rojas-Dominquez
0821 NA,20132,LCG1141,4,IAG,7.1,AP,Ahmed Hoang
0821 NA,20132,AFE1114,4,IAG,7.7,AP,Carsen Williams
0821 NA,20132,GCZ1049,4,IAG,8.9,AP,Ahmed Chavez
0821 NA,20132,OOR1975,4,IAG,6.8,AP,Remy Mutagamba
0821 NA,20132,LKZ1904,4,IAG,7.3,AP,Alexus Duron
0821 NA,20132,TOX1429,4,IAG,8.7,AP,Carsen Williams
0821 NA,20132,XHX1371,1,IAG,,CP,Manuel Dang
0821 NA,20132,RLK1651,2,IAG,,CA,Giovanni Kim
0821 NA,20132,RLK1651,2,VNU,10,AP,Ahmed Hoang
0821789,20082,PDP1596,2,KZH,8.8,AP,Mariah Martinez
0821789,20082,VRL1694,4,QGI,5.1,AP,Jason Warren
0821789,20082,OBS1959,6,QGI,2.2,RM,Christian Fish
0821789,20082,OKQ1453,2,QGI,6.6,AP,Robel Sumual
0821789,20082,DWU1433,4,QGI,,CL,D'Ambara Santos
0821789,20091,NNO1640,2,QFI,9.7,AP,Christine Williams
0821789,20091,MKK1957,4,HLB,6.7,AP,Jordan Dixon Jr
0821789,20091,HOW1491,2,CLF,7,AP,Janet Mayo
0821789,20091,PDX1840,2,AIU,8.3,AP,Jamila Rosales
0821789,20091,OBS1959,6,QFI,5.5,AP,Pinkan Hill
0821789,20091,OBS1959,6,UFI,,CJ,Kayleigh Cordova
0821789,20092,TBA1383,4,PJF,8.9,AP,Jacob Shepard
0821789,20092,CZQ1472,4,XOG,,CJ,Todd Reynolds
0821789,20092,CZQ1472,4,UPY,4.2,RM,Adina Estes
0821789,20092,XGC1837,2,AIU,8.6,AP,Jocelyn Gutierrez
0821789,20092,XGC1837,2,UPY,,CD,Aaliyah Plascencia
0821789,20092,LBG1213,4,HLB,,CD,Lariza Merlos
0821789,20092,LBG1213,4,SHL,6,AP,Maria Lopez
0821789,20092,RLR1915,6,UPY,4,RM,Alsunbayar Martinez
0821789,20101,YJL1484,4,FZD,7.1,AP,Grace Adams
0821789,20101,QNI1752,4,PSZ,7.2,AP,Jacob Shepard
0821789,20101,DAN1561,4,IAG,6,AP,Mariah Bills
0821789,20101,AHR1808,4,CLF,,CA,Brooke Gilbert
0821789,20101,AHR1808,4,WZI,7,AP,Micah Cortez Ballesteros
0821789,20101,PBJ1031,4,IAG,,CD,Jaime Smrekar
0821789,20101,RLR1915,6,UPY,5.4,AP,Alsunbayar Martinez
0821789,20102,VRY1444,4,XPW,,CD,Daniela Salazar
0821789,20102,GUO1361,2,CLF,5.7,AP,Ahmed Hoang
0821789,20102,PBJ1031,4,CLF,,CL,Gerardo Nguyen
0821789,20102,OBK1818,4,XOG,1.6,RM,Lan Clark
0821789,20102,OBK1818,4,HLB,,CD,Brynn Solita
0821789,20102,AKJ1977,4,GGR,1.8,RM,Hannah Davis
0821789,20111,GOZ1785,4,CLF,,CL,Cody Robinson
0821789,20111,LCG1141,4,IAG,6.9,AP,Ahmed Hoang
0821789,20111,RXL1676,4,IAG,,CJ,Angel Ramirez-Ramirez
0821789,20111,AXF1492,4,IAG,6.8,AP,Sydney Escalante
0821789,20111,PBJ1031,4,CLF,,CD,Kokenia Zapata Figueroa
0821789,20111,AKJ1977,4,UFI,5,AP,Hannah Davis
0821789,20112,CAB1609,4,FZD,6,AP,Grace Adams
0821789,20112,VRY1444,4,WNF,10,AP,Daniela Salazar
0821789,20112,VRY1444,4,POP,,CD,Danielle Macias
0821789,20112,GOZ1785,4,IAG,3.4,RM,William Bailey
0821789,20112,HCV1283,4,IAG,,CL,Sydnei Chavez
0821789,20112,PBJ1031,4,IAG,6.3,AP,Jaime Smrekar
0821789,20121,AOR1164,2,SSN,8.5,AP,Eric Jefferson
0821789,20121,GOZ1785,4,CLF,7.3,AP,Cody Robinson
