matrícula,período,disciplina,créditos,turma,grau,sit-final,professor
1221158,20051,INF1381,6,3VD,0,RF,ALEXANDRE MALHEIROS MESLIN
1221158,20052,INF1379,6,3VD,,CL,SERGIO EMANUEL DIAS CAMPOS
1221158,20052,INF1381,6,3VD,6.1,AP,ALEXANDRE MALHEIROS MESLIN
1221158,20052,LET1011,4,1VB,,CD,MARIA CRISTINA G DE G MONTEIRO
1221158,20052,MAT1002,5,3VB,1,RM,CHRISTINE SERTA COSTA
1221158,20061,CRE1127,4,7TP,7.7,AP,CLAUDIO JACINTO DA SILVA
1221158,20061,INF1318,6,3VA,5,AP,CLAUDIA FERLIN
1221158,20061,INF1379,6,3VD,5.7,AP,SERGIO EMANUEL DIAS CAMPOS
1221158,20061,MAT1002,5,3VB,6.7,AP,CHRISTINE SERTA COSTA
1221158,20062,INF1308,4,3VA,5.2,AP,VALERIA DE LIMA ROITMAN
1221158,20062,INF1337,4,3VC,7.6,AP,CAROLINA DE LIMA AGUILAR
1221158,20062,INF1383,4,3VA,1.6,RM,MARCO ANTONIO CASANOVA
1221158,20062,INF1389,4,3VB,7.6,AP,OSWALDO VERNET DE SOUZA PIRES
1221158,20062,JUR1020,4,2VA,,CJ,ANA PAULA SANTORO P DE C ALMEIDA
1221158,20062,MAT1135,5,3VA,,CJ,TANIA MARIA BOFFONI SIMOES DE FARIA
1221158,20062,MAT1135,5,3VB,6.4,AP,TANIA MARIA BOFFONI SIMOES DE FARIA
1221158,20062,MAT1210,4,3VB,8.3,AP,CHRISTINE SERTA COSTA
1221158,20071,CRE1141,2,7T5,,CL,EVA APARECIDA REZENDE DE MORAES
1221158,20071,INF1301,4,3VB,6.7,AP,FLAVIO HELENO BEVILACQUA E SILVA
1221158,20071,INF1303,4,3VA,9.2,AP,MARIA LUCIA ARRAES SEIXAS
1221158,20071,INF1309,4,3VA,,CL,RAUL PIERRE RENTERIA
1221158,20071,INF1383,4,3VB,8,AP,MARCOS VIANNA VILLAS
1221158,20071,MAT1136,4,3VA,6,AP,TANIA MARIA BOFFONI SIMOES DE FARIA
1221158,20072,CRE1141,2,7TL,0,RM,PAULO ALVES ROMAO
1221158,20072,INF1309,4,3VA,,CL,RAUL PIERRE RENTERIA
1221158,20072,INF1315,6,3VC,,CJ,FIRMO FREIRE
1221158,20072,INF1340,4,3VA,0,RF,ELVIRA MARIA ANTUNES UCHOA
1221158,20072,INF1344,4,3VB,,CL,ARES
1221158,20072,INF1355,5,3VB,,CD,SHEILA CRISTINA ZANI
1221158,20072,INF1451,3,3VA,,CJ,PEDRO OSCAR DE SOUZA CRUZ
1221158,20081,ADM1010,4,2VA,6,AP,RICARDO NOLLA RUIZ
1221158,20081,CRE1141,2,7TU,8.1,AP,MARCOS VINICIO MIRANDA VIEIRA
1221158,20081,INF1309,4,3VA,0.9,RM,RAUL PIERRE RENTERIA
1221158,20081,INF1344,4,3VA,0.1,RM,ARES
1221158,20081,INF1352,2,3VA,7.2,AP,CLOVIS GELBCKE DE MATTOS
1221158,20081,INF1355,5,3VA,,CL,ANA CAROLINA LETICHEVSKY
1221158,20082,INF1309,4,3VA,0.3,RM,RAUL PIERRE RENTERIA
1221158,20082,INF1315,6,3VB,5,AP,LUIZ FERNANDO BESSA SEIBEL
1221158,20082,INF1344,4,3VB,0,RM,DENIS SILVA DA SILVEIRA
1221158,20091,ADM1006,4,2WA,7.7,AP,MAURO ODDO NOGUEIRA
1221158,20091,INF1340,4,3WA,7.8,AP,MARCOS VIANNA VILLAS
1221158,20092,ADM1019,4,2WA,7,AP,RICARDO NOLLA RUIZ
1221158,20092,FIL1000,4,1CA,0.8,RM,CURSO A DISTANCIA
1221158,20092,INF1377,4,3WA,7.4,AP,JULIO CESAR SAMPAIO DO PRADO LEITE
1221158,20092,INF1404,4,3WA,2.9,RM,ARES
1221158,20092,INF1407,4,3WA,6.4,AP,ALEXANDRE MALHEIROS MESLIN
1221158,20092,INF1626,4,3WB,0,RF,GEIZA MARIA HAMAZAKI DA SILVA
1221158,20101,INF1316,4,3WA,3.9,RM,FRANCIS BERENGER MACHADO
1221158,20101,INF1343,4,3WA,8,AP,EDMUNDO BASTOS TORREAO
1221158,20101,INF1374,4,3WA,9.3,AP,SERGIO DA COSTA CORTES
1221158,20101,INF1404,4,3WA,6.9,AP,ARES
1221158,20101,INF1406,4,3WA,9.9,AP,VALERIA MENEZES BASTOS
1221158,20102,FIL1000,4,1CF,6.5,AP,CURSO A DISTANCIA
1221158,20102,INF1023,4,3WA,,CD,FRANCIS BERENGER MACHADO
1221158,20102,INF1316,4,3WA,6.1,AP,FRANCIS BERENGER MACHADO
1221158,20102,INF1346,4,3WA,,CL,SIMONE DINIZ JUNQUEIRA BARBOSA
1221158,20102,INF1410,4,3WA,,CJ,MARCANTONIO GIUSEPPE MARIA C FABRA
1221158,20102,INF1626,4,3WA,0,RM,CLARISSE SIECKENIUS DE SOUZA
1221158,20102,INF1950,2,3WA,,CA,JOSE CARLOS MILLAN
1221158,20102,INF1950,2,3WD,8,AP,EDMUNDO BASTOS TORREAO
1221158,20102,LET1011,4,1WA,8.3,AP,MARIA DE FATIMA DUARTE H DOS SANTOS
1221158,20111,CRE1172,2,7TA,,CJ,JOAO ANTONIO SILVEIRA LINS SUCUPIRA
1221158,20111,INF1317,4,3WA,,CL,SERGIO COLCHER
1221158,20111,INF1355,5,3WA,0.5,RM,ANA CAROLINA LETICHEVSKY
1221158,20111,INF1359,4,3WA,,CA,MARCOS VIANNA VILLAS
1221158,20111,INF1359,4,3WC,0,RM,EDMUNDO BASTOS TORREAO
1221158,20111,INF1408,4,3WA,8.2,AP,EDMUNDO BASTOS TORREAO
1221158,20111,INF1626,4,3WB,,CL,BRUNO LOPES VIEIRA
1221158,20111,LET1059,4,1WA,8.7,AP,CLAUDIA FERNANDA CHIGRES
1221158,20112,INF1355,5,3WA,5,AP,ANA CAROLINA LETICHEVSKY
1221158,20112,INF1403,4,3WC,,CL,SIMONE DINIZ JUNQUEIRA BARBOSA
1221158,20112,INF1410,4,3WA,7.9,AP,MARCANTONIO GIUSEPPE MARIA C FABRA
1221158,20112,INF1626,4,3WB,,CD,BRUNO LOPES VIEIRA
1221158,20112,INF1721,4,3WB,0.3,RM,RAUL PIERRE RENTERIA
1221158,20112,JUR1809,2,2WA,,CL,ANA PAULA SANTORO P DE C ALMEIDA
1221158,20112,LET1113,4,1DA,8.3,AP,LEONARDO BERENGER ALVES CARNEIRO
1221158,20122,CRE1172,2,7TA,,AT,JOAO ANTONIO SILVEIRA LINS SUCUPIRA
1221158,20122,INF1004,4,3WA,,CA,ARES
1221158,20122,INF1008,2,3WA,,CA,LUIZ FERNANDO BESSA SEIBEL
1221158,20122,INF1009,4,3WA,,CA,BRUNO LOPES VIEIRA
1221158,20122,INF1021,4,3WA,,AT,FRANCIS BERENGER MACHADO
1221158,20122,INF1403,4,3WA,,CA,SIMONE DINIZ JUNQUEIRA BARBOSA
1221158,20122,INF1626,4,3WB,,AT,ALEXANDRE RADEMAKER
1221158,20122,INF1812,2,3WA,,CA,MYRIAM SERTA COSTA
1221158,20122,JUR1809,2,2AC,,AT,RICARDO BRAJTERMAN
1221158,20122,MAT1161,6,33W,,CA,MARCOS CRAIZER
1221138,20122,INF1004,4,3WA,0.8,RM,ARES
1221138,20122,INF1008,2,3WA,0.6,RM,LUIZ FERNANDO BESSA SEIBEL
1221138,20122,INF1009,4,3WA,1.5,RM,BRUNO LOPES VIEIRA
1221138,20122,INF1403,4,3WA,1.7,RM,SIMONE DINIZ JUNQUEIRA BARBOSA
1221138,20122,INF1812,2,3WA,0,RF,MYRIAM SERTA COSTA
1221138,20122,MAT1161,6,33W,0.8,RM,MARCOS CRAIZER
1221048,20122,INF1004,4,3WA,2.8,RM,ARES
1221048,20122,INF1008,2,3WA,,CA,LUIZ FERNANDO BESSA SEIBEL
1221048,20122,INF1009,4,3WA,,CA,BRUNO LOPES VIEIRA
1221048,20122,INF1403,4,3WA,,CA,SIMONE DINIZ JUNQUEIRA BARBOSA
1221048,20122,INF1812,2,3WA,,CL,MYRIAM SERTA COSTA
1221048,20122,MAT1161,6,33W,,CA,MARCOS CRAIZER
1221048,20131,ADM1951,4,2GC,5.4,AP,CLAUDIA DUARTE SOARES
1221048,20131,CRE1100,4,4TA,10,AP,ALEXANDRE SOUZA CHAVES
1221048,20131,INF1004,4,3WB,1.5,RM,JOSE CARLOS RAMALHO MOREIRA
1221048,20131,INF1008,2,3WB,1.5,RM,LUIZ FERNANDO BESSA SEIBEL
1221048,20131,MAT1002,5,3WA,3,RM,MYRIAM SERTA COSTA
1221048,20132,CRE1127,4,7TB,8.7,AP,CELSO PINTO CARIAS
1221048,20132,INF1004,4,3WB,1.6,RM,JOSE CARLOS RAMALHO MOREIRA
1221048,20132,INF1008,2,3WB,4.2,RM,LUIZ FERNANDO BESSA SEIBEL
1221048,20132,INF1012,2,3WB,4.2,RM,ARES
1221048,20132,INF1020,4,3WA,7,AP,LUIZ FERNANDO BESSA SEIBEL
1221048,20132,INF1403,4,3WB,5,AP,TEMPO CONTINUO A DEFINIR
1221048,20141,ADM1006,4,2WA,6,AP,RICARDO NOLLA RUIZ
1221048,20141,ADM1019,4,2WA,6,AP,RICARDO NOLLA RUIZ
1221048,20141,CRE1117,4,7TA,9.6,AP,CELSO PINTO CARIAS
1221048,20141,CRE1141,2,4TA,9.4,AP,EVA APARECIDA REZENDE DE MORAES
1221048,20141,FIL1000,4,1CA,8,AP,EDGAR DE BRITO LYRA NETTO
1221048,20141,INF1012,2,3WB,6,AP,ARES
1221048,20142,EDU1796,4,1BA,6.1,AP,MAGDA PISCHETOLA
1221048,20142,INF1005,4,33H,3.1,RM,JOSE CARLOS RAMALHO MOREIRA
1221048,20142,INF1008,2,3WB,2.7,RM,LUIZ FERNANDO BESSA SEIBEL
1221048,20142,INF1009,4,3WB,,CL,TEMPO CONTINUO A DEFINIR
1221048,20142,INF1383,4,3WA,4.7,RM,SERGIO LIFSCHITZ
1221048,20142,PSI1010,4,1EA,6.5,AP,DANIELA ROMAO BARBUTO DIAS
1221035,20122,INF1004,4,3WA,0.7,RM,ARES
1221035,20122,INF1008,2,3WA,0.9,RM,LUIZ FERNANDO BESSA SEIBEL
1221035,20122,INF1009,4,3WA,0,RF,BRUNO LOPES VIEIRA
1221035,20122,INF1403,4,3WA,0.2,RM,SIMONE DINIZ JUNQUEIRA BARBOSA
1221035,20122,INF1812,2,3WA,6,AP,MYRIAM SERTA COSTA
1221035,20122,MAT1161,6,33W,0,RM,MARCOS CRAIZER
1221035,20131,INF1004,4,3WA,0,RF,ARES
1221035,20131,INF1008,2,3WA,,CL,LUIZ FERNANDO BESSA SEIBEL
1221035,20131,INF1009,4,3WA,,CL,EDWARD HERMANN HAEUSLER
1221035,20131,MAT1161,6,33H,,CL,SINESIO PESCO
1310098,20131,INF1004,4,3WB,6.9,AP,JOSE CARLOS RAMALHO MOREIRA
1310098,20131,INF1008,2,3WB,6.6,AP,LUIZ FERNANDO BESSA SEIBEL
1310098,20131,INF1009,4,3WB,6.1,AP,EDWARD HERMANN HAEUSLER
1310098,20131,INF1403,4,3WB,6.3,AP,HORISTA A CONTRATAR
1310098,20131,INF1812,2,3WA,7.8,AP,MYRIAM SERTA COSTA
1310098,20131,MAT1157,6,33I,6,AP,RENATA MARTINS DA ROSA
1310098,20132,ADM1010,4,2WA,9,AP,RICARDO NOLLA RUIZ
1310098,20132,CRE1100,4,7T8,8,AP,ROBERTO TEIXEIRA CORREA
1310098,20132,INF1006,4,3WA,7.3,AP,BRUNO FEIJO
1310098,20132,INF1020,4,3WA,8,AP,LUIZ FERNANDO BESSA SEIBEL
1310098,20132,MAT1158,6,33I,5,AP,LUIS EDUARDO FERREIRA B MOREIRA
1310098,20132,MAT1200,4,33T,5,AP,JYRKO CORREA MORRIS
1310098,20141,ADM1019,4,2WA,8.6,AP,RICARDO NOLLA RUIZ
1310098,20141,CRE1112,4,7TA,,CD,MARCOS ANTONIO DE SANTANA
1310098,20141,INF1010,4,3WA,5,AP,MARCO ANTONIO CASANOVA
1310098,20141,INF1012,2,3WA,7.3,AP,ARES
1310098,20141,INF1018,4,3WB,7.9,AP,ANA LUCIA DE MOURA
1310098,20141,INF1383,4,3WA,7.7,AP,SERGIO LIFSCHITZ
1310098,20141,MAT1162,4,33I,5.3,AP,MARCOS CRAIZER
1310098,20142,ADM1006,4,2WA,9.5,AP,RICARDO NOLLA RUIZ
1310098,20142,CRE1127,4,7T6,8.8,AP,VERA MARIA LANZELLOTTI BALDEZ BOING
1310098,20142,ENG1029,4,3VA,6.8,AP,REINALDO CASTRO SOUZA
1310098,20142,FIL1000,4,13B,,CJ,JOAO MANOEL DE ALBUQUERQUE LINS
1310098,20142,INF1019,4,3WA,6,AP,LUIZ FERNANDO BESSA SEIBEL
1310098,20142,INF1301,4,3WB,7.7,AP,FLAVIO HELENO BEVILACQUA E SILVA
1310098,20142,INF1626,4,3WA,6.8,AP,BRUNO LOPES VIEIRA
1310098,20142,LET1301,4,1DF,,CJ,LEILA MATHIAS COSTA
1311836,20131,INF1005,4,,,CT,
1311836,20131,INF1007,4,,,CT,
1311836,20131,INF1008,2,,,CT,
1311836,20131,INF1009,4,3WA,5.2,AP,EDWARD HERMANN HAEUSLER
1311836,20131,INF1010,4,3WB,,CL,MARCELO GATTASS
1311836,20131,INF1012,2,,,CT,
1311836,20131,INF1018,4,3WA,,CA,NOEMI DE LA ROCQUE RODRIGUEZ
1311836,20131,INF1018,4,3WB,0,RM,ANA LUCIA DE MOURA
1311836,20131,INF1097,3,,,CT,
1311836,20131,INF1126,3,,,CT,
1311836,20131,INF1127,3,,,CT,
1311836,20131,INF1129,3,,,CT,
1311836,20131,INF1315,6,,,CT,
1311836,20131,INF1383,4,,,CT,
1311836,20131,INF1403,4,3WA,5,AP,CLARISSE SIECKENIUS DE SOUZA
1311836,20131,INF1636,4,,,CT,
1311836,20131,INF1801,4,,,CT,
1311836,20131,INF1802,4,,,CT,
1311836,20131,MAT1071,2,,,CA,
1311836,20131,MAT1161,6,,,CT,
1311836,20131,MAT1162,4,33F,0.6,RM,RICARDO DE SA EARP
1311836,20131,MAT1200,4,,,CT,
1311836,20132,CRE1100,4,7TZ,9.6,AP,ALEXANDRE SOUZA CHAVES
1311836,20132,FIS1033,4,33V,,CL,RODRIGO PRIOLI MENEZES
1311836,20132,FIS1034,2,33V,,CL,JEFFERSON FERRAZ DAMASCENO F ARAUJO
1311836,20132,INF1010,4,3WA,0.1,RM,MARCO ANTONIO CASANOVA
1311836,20132,INF1018,4,3WB,,CL,NOEMI DE LA ROCQUE RODRIGUEZ
1311836,20132,INF1301,4,3WB,,CL,FLAVIO HELENO BEVILACQUA E SILVA
1311713,20131,INF1004,4,3WB,5.3,AP,JOSE CARLOS RAMALHO MOREIRA
1311713,20131,INF1008,2,3WB,6.5,AP,LUIZ FERNANDO BESSA SEIBEL
1311713,20131,INF1009,4,3WB,5,AP,EDWARD HERMANN HAEUSLER
1311713,20131,INF1403,4,3WB,6.1,AP,HORISTA A CONTRATAR
1311713,20131,INF1812,2,3WA,8.4,AP,MYRIAM SERTA COSTA
1311713,20131,MAT1157,6,33I,5.5,AP,RENATA MARTINS DA ROSA
1311713,20132,ADM1010,4,2WA,8.9,AP,RICARDO NOLLA RUIZ
1311713,20132,CRE1100,4,7T8,8.8,AP,ROBERTO TEIXEIRA CORREA
1311713,20132,INF1006,4,3WA,5.8,AP,BRUNO FEIJO
1311713,20132,INF1020,4,3WA,7.9,AP,LUIZ FERNANDO BESSA SEIBEL
1311713,20132,MAT1158,6,33I,4.2,RM,LUIS EDUARDO FERREIRA B MOREIRA
1311713,20132,MAT1200,4,33T,5.5,AP,JYRKO CORREA MORRIS
1311713,20141,ADM1019,4,2WA,7.2,AP,RICARDO NOLLA RUIZ
1311713,20141,CRE1127,4,7T6,9,AP,VERA MARIA LANZELLOTTI BALDEZ BOING
1311713,20141,INF1010,4,3WA,5,AP,MARCO ANTONIO CASANOVA
1311713,20141,INF1012,2,3WB,6,AP,ARES
1311713,20141,INF1018,4,3WB,8.1,AP,ANA LUCIA DE MOURA
1311713,20141,MAT1158,6,33G,4.2,RM,LUIS EDUARDO FERREIRA B MOREIRA
1311713,20142,ADM1006,4,2WA,8.3,AP,RICARDO NOLLA RUIZ
1311713,20142,FIL1000,4,13B,,CA,JOAO MANOEL DE ALBUQUERQUE LINS
1311713,20142,INF1019,4,3WA,5.5,AP,LUIZ FERNANDO BESSA SEIBEL
1311713,20142,INF1301,4,3WB,7.8,AP,FLAVIO HELENO BEVILACQUA E SILVA
1311713,20142,INF1383,4,3WA,6.9,AP,SERGIO LIFSCHITZ
1311713,20142,LET1301,4,1DF,7.8,AP,LEILA MATHIAS COSTA
1311713,20142,MAT1158,6,33I,6.3,AP,AGNALDO DA CONCEICAO ESQUINCALHA
1311215,20131,ENG1000,2,333,9.1,AP,NIVAL NUNES DE ALMEIDA
1311215,20131,FIS1025,4,33N,2.4,RM,ALEXANDRE BALIU BRAUTIGAM
1311215,20131,MAT1157,6,33N,2.4,RM,MIGUEL ADRIANO KOILLER SCHNOOR
1311215,20131,QUI1709,2,33N,6.7,AP,SABRINA GUIMARAES SANCHES
1311215,20131,QUI1720,4,33N,1.5,RM,PERCIO AUGUSTO MARDINI FARIAS
1311215,20132,ADM1010,4,2WA,8.8,AP,RICARDO NOLLA RUIZ
1311215,20132,INF1005,4,33C,9.1,AP,SERGIO COLCHER
1311215,20132,INF1403,4,3WB,7.6,AP,TEMPO CONTINUO A DEFINIR
1311215,20132,MAT1157,6,33Z,5.5,AP,RACHEL BERGMAN FONTE
1311215,20141,CRE1100,4,7TK,9.3,AP,GERALDO MARQUES RAIMUNDO
1311215,20141,INF1007,4,33O,8.5,AP,HORISTA A CONTRATAR
1311215,20141,INF1008,2,3WA,6.2,AP,LUIZ FERNANDO BESSA SEIBEL
1311215,20141,INF1012,2,3WA,6.2,AP,ARES
1311215,20141,INF1020,4,3WA,7.9,AP,LUIZ FERNANDO BESSA SEIBEL
1311215,20141,MAT1158,6,33F,2.6,RM,LUIS EDUARDO FERREIRA B MOREIRA
1311215,20142,ADM1019,4,2WA,3.4,RM,RICARDO NOLLA RUIZ
1311215,20142,CRE1127,4,7TN,,CD,MANUEL DE OLIVEIRA MANANGAO
1311215,20142,INF1010,4,3WB,0.3,RM,MARCUS VINICIUS S P DE ARAGAO
1311215,20142,INF1018,4,3WB,2.1,RM,ANA LUCIA DE MOURA
1311215,20142,INF1301,4,3WA,5.5,AP,ALESSANDRO FABRICIO GARCIA
1311215,20142,MAT1158,6,33F,0.5,RM,LUIS EDUARDO FERREIRA B MOREIRA
1312964,20131,INF1004,4,3WB,6.4,AP,JOSE CARLOS RAMALHO MOREIRA
1312964,20131,INF1008,2,3WB,6,AP,LUIZ FERNANDO BESSA SEIBEL
1312964,20131,INF1009,4,3WB,5.2,AP,EDWARD HERMANN HAEUSLER
1312964,20131,INF1403,4,3WB,6.2,AP,HORISTA A CONTRATAR
1312964,20131,INF1812,2,3WA,7.1,AP,MYRIAM SERTA COSTA
1312964,20131,MAT1157,6,33I,0.2,RM,RENATA MARTINS DA ROSA
1312964,20132,ADM1010,4,2WA,6.1,AP,RICARDO NOLLA RUIZ
1312964,20132,CRE1100,4,7T8,8.7,AP,ROBERTO TEIXEIRA CORREA
1312964,20132,INF1006,4,3WA,6.8,AP,BRUNO FEIJO
1312964,20132,INF1012,2,3WB,6,AP,ARES
1312964,20132,INF1020,4,3WA,7,AP,LUIZ FERNANDO BESSA SEIBEL
1312964,20141,ADM1019,4,2WA,6.6,AP,RICARDO NOLLA RUIZ
1312964,20141,CRE1127,4,7T9,9.2,AP,PAULO ALVES ROMAO
1312964,20141,INF1010,4,3WB,1.2,RM,WALDEMAR CELES FILHO
1312964,20141,MAT1157,6,33Z,5.4,AP,JULIANA ABRANTES FREIRE
1312964,20142,CRE1141,2,7TE,9,AP,PAULO ALVES ROMAO
1312964,20142,INF1010,4,3WB,5.2,AP,MARCUS VINICIUS S P DE ARAGAO
1312964,20142,INF1383,4,3WA,6.5,AP,SERGIO LIFSCHITZ
1312964,20142,LET1208,6,1DD,5.9,AP,CELIA EYER DE ARAUJO
1312964,20142,MAT1158,6,33J,,CL,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1320385,20132,ADM1006,4,,,CT,
1320385,20132,ADM1010,4,,,CT,
1320385,20132,ADM1019,4,2WA,9,AP,RICARDO NOLLA RUIZ
1320385,20132,INF1005,4,,,CT,
1320385,20132,INF1007,4,,,CT,
1320385,20132,INF1008,2,,,CT,
1320385,20132,INF1009,4,,,CT,
1320385,20132,INF1010,4,3WA,7.3,AP,MARCO ANTONIO CASANOVA
1320385,20132,INF1012,2,,,CT,
1320385,20132,INF1013,4,,,CT,
1320385,20132,INF1018,4,3WA,9,AP,ANA LUCIA DE MOURA
1320385,20132,INF1019,4,,,CT,
1320385,20132,INF1020,4,,,CT,
1320385,20132,INF1030,3,,,CT,
1320385,20132,INF1093,3,,,CT,
1320385,20132,INF1094,3,,,CT,
1320385,20132,INF1301,4,3WB,10,AP,FLAVIO HELENO BEVILACQUA E SILVA
1320385,20132,INF1317,4,,,CT,
1320385,20132,INF1342,4,,,CT,
1320385,20132,INF1383,4,,,CT,
1320385,20132,INF1403,4,,,CT,
1320385,20132,INF1406,4,,,CT,
1320385,20132,INF1407,4,,,CT,
1320385,20132,INF1414,4,,,CT,
1320385,20132,INF1636,4,,,CT,
1320385,20132,INF1771,4,,,CT,
1320385,20132,INF1801,4,,,CT,
1320385,20132,INF1802,4,,,CT,
1320385,20132,INF1803,4,,,CT,
1320385,20132,JUR1809,2,,,CT,
1320385,20132,LET1910,4,,,CT,
1320385,20132,LET1920,2,,,CT,
1320385,20132,MAT1161,6,,,CT,
1320385,20132,MAT1310,4,,,CT,
1320385,20141,CRE1100,4,7T9,9.8,AP,MARCO ANTONIO GUSMAO BONELLI
1320385,20141,FIL1000,4,13C,9.8,AP,REMO MANNARINO FILHO
1320385,20141,INF1377,4,3WA,8.7,AP,JULIO CESAR SAMPAIO DO PRADO LEITE
1320385,20141,INF1413,4,3WA,7.4,AP,ARNDT VON STAA
1320385,20141,INF1626,4,3WB,8.6,AP,BRUNO LOPES VIEIRA
1320385,20141,MAT1200,4,33W,6,AP,AGNALDO DA CONCEICAO ESQUINCALHA
1320385,20142,CRE1127,4,7TM,9.2,AP,MARCOS VINICIO MIRANDA VIEIRA
1320385,20142,INF1023,4,3WA,7.3,AP,FRANCIS BERENGER MACHADO
1320385,20142,INF1408,4,3WA,10,AP,EDMUNDO BASTOS TORREAO
1320385,20142,INF1631,4,3WA,8,AP,EDUARDO SANY LABER
1320385,20142,INF1806,4,3WA,9.2,AP,FRANCIS BERENGER MACHADO
1320385,20142,MAT1162,4,33P,,CL,LUANA SA DE AZEVEDO
1320384,20132,ADM1010,4,2WA,6.3,AP,RICARDO NOLLA RUIZ
1320384,20132,ADM1957,4,,,CT,
1320384,20132,ADM1980,4,,,CT,
1320384,20132,INF1005,4,,,CT,
1320384,20132,INF1007,4,,,CT,
1320384,20132,INF1008,2,,,CT,
1320384,20132,INF1009,4,3WB,2.1,RM,TEMPO CONTINUO A DEFINIR
1320384,20132,INF1010,4,3WA,,CL,MARCO ANTONIO CASANOVA
1320384,20132,INF1012,2,3WA,6.1,AP,ARES
1320384,20132,INF1019,4,,,CT,
1320384,20132,INF1058,2,,,CT,
1320384,20132,INF1317,4,,,CT,
1320384,20132,INF1377,4,,,CT,
1320384,20132,INF1403,4,3WB,6.2,AP,TEMPO CONTINUO A DEFINIR
1320384,20132,INF1406,4,,,CT,
1320384,20132,INF1636,4,,,CT,
1320384,20132,MAT1310,4,,,CT,
1320384,20141,INF1009,4,3WB,1.8,RM,TEMPO CONTINUO A DEFINIR
1320384,20141,INF1010,4,3WB,0.5,RM,WALDEMAR CELES FILHO
1320384,20141,INF1018,4,3WA,0,RF,NOEMI DE LA ROCQUE RODRIGUEZ
1320384,20141,MAT1161,6,33L,0.2,RM,CRISTIANE PINHO GUEDES
1321533,20132,CRE1100,4,7TA,8.2,AP,MARCO ANTONIO GUSMAO BONELLI
1321533,20132,INF1004,4,3WA,0,RF,ARES
1321533,20132,INF1008,2,,,CT,
1321533,20132,INF1009,4,3WB,0.9,RM,TEMPO CONTINUO A DEFINIR
1321533,20132,INF1020,4,,,CT,
1321533,20132,INF1403,4,3WB,3.3,RM,TEMPO CONTINUO A DEFINIR
1321533,20132,INF1801,4,,,CT,
1321533,20132,MAT1161,6,33B,0.8,RM,SINESIO PESCO
1321533,20141,FIL1000,4,1CA,,AT,EDGAR DE BRITO LYRA NETTO
1321533,20141,INF1005,4,33L,,AT,HUGO FUKS
1321533,20141,INF1009,4,3WB,,AT,TEMPO CONTINUO A DEFINIR
1321533,20141,INF1018,4,3WA,,DT,NOEMI DE LA ROCQUE RODRIGUEZ
1321533,20141,MAT1161,6,33J,,AT,CRISTIANE PINHO GUEDES
1321533,20141,MAT1200,4,33P,,DT,ALESSANDRO GAIO CHIMENTON
1321507,20132,INF1004,4,3WA,,CL,ARES
1321507,20132,INF1008,2,3WA,6.5,AP,LUIZ FERNANDO BESSA SEIBEL
1321507,20132,INF1009,4,3WA,6.8,AP,BRUNO LOPES VIEIRA
1321507,20132,INF1403,4,3WA,5.6,AP,SIMONE DINIZ JUNQUEIRA BARBOSA
1321507,20132,INF1812,2,3WA,8.5,AP,MYRIAM SERTA COSTA
1321507,20132,MAT1161,6,33I,1.7,RM,LUANA SA DE AZEVEDO
1321507,20141,ADM1010,4,2WA,9,AP,RICARDO NOLLA RUIZ
1321507,20141,INF1005,4,33M,6.1,AP,JOSE CARLOS RAMALHO MOREIRA
1321507,20141,INF1020,4,3WA,7.2,AP,LUIZ FERNANDO BESSA SEIBEL
1321507,20141,MAT1161,6,33L,5.3,AP,CRISTIANE PINHO GUEDES
1321507,20142,ADM1019,4,2WA,9.5,AP,RICARDO NOLLA RUIZ
1321507,20142,CRE1100,4,7TK,9.2,AP,GERALDO MARQUES RAIMUNDO
1321507,20142,DSG1635,2,1AB,9.3,AP,EDUARDO ROCHA DE OLIVEIRA FILHO
1321507,20142,INF1007,4,33G,6.1,AP,JOISA DE SOUZA OLIVEIRA
1321507,20142,INF1012,2,3WA,5.2,AP,ARES
1321507,20142,MAT1162,4,33G,1,RM,RODRIGO PEREIRA PACHECO
1321435,20082,ADM1251,4,2GB,7,AP,HELOISA SIQUEIRA LORDELLO
1321435,20082,ADM1259,4,2GF,4.4,RM,EVANDRO DA SILVEIRA GOULART
1321435,20082,ADM1951,4,2GB,7.2,AP,MARIO COUTO SOARES PINTO
1321435,20082,ECO1101,4,2GC,,CL,TANIA PETERSEN CORREA
1321435,20082,LET1040,4,1GF,,CD,MARIA DE FATIMA DUARTE H DOS SANTOS
1321435,20082,MAT1127,4,3GC,0.8,RM,SERGIO NOBREGA DE OLIVEIRA
1321435,20091,ADM1952,4,2GB,,CD,ANA HELOISA DA COSTA LEMOS
1321435,20091,ADM1952,4,2GC,6,AP,MARCELO AFONSO ALMEIDA
1321435,20091,MAT1002,5,3WA,,CD,MYRIAM SERTA COSTA
1321435,20091,PSI1033,4,1GC,,CD,REGINA LUCIA LEMOS LEITE SARDINHA
1321435,20091,PSI1033,4,1GD,5.6,AP,REGINA LUCIA LEMOS LEITE SARDINHA
1321435,20092,CRE1100,4,7T2,,AT,ALEXANDRE SOUZA CHAVES
1321435,20092,ECO1101,4,2GD,,DT,LILIAN MARIA MILLER
1321435,20101,ADM1451,4,2GB,,CD,LUIZ PAULO MOREIRA LIMA
